timestamp,PLN_USD,USD_PLN,PLN_EUR,EUR_PLN,PLN_GBP,GBP_PLN,USD_EUR,EUR_USD,USD_GBP,GBP_USD,EUR_GBP,GBP_EUR
2025-01-01 11:35:12,0.25251,3.8892,0.23107,4.2379,0.1972,4.9774,0.89868,1.07012,0.76695,1.25686,0.83571,1.15013
2025-01-01 11:35:14,0.25798,3.8022,0.2315,4.2388,0.19439,5.042,0.88022,1.09355,0.73912,1.30076,0.824,1.16724
2025-01-01 11:35:16,0.252,3.8806,0.23221,4.2123,0.1991,4.9186,0.90112,1.06149,0.77261,1.23947,0.83865,1.14216
2025-01-01 11:35:18,0.24769,3.9568,0.22942,4.269,0.1967,4.9813,0.90775,1.05739,0.7783,1.23382,0.83971,1.14279
2025-01-01 11:35:20,0.24438,4.0072,0.22824,4.2923,0.19417,5.0541,0.91461,1.04895,0.77807,1.23512,0.83342,1.15356
2025-01-01 11:35:22,0.2489,3.9424,0.2296,4.2667,0.19688,4.979,0.90518,1.06198,0.77619,1.23927,0.84003,1.14318
2025-01-01 11:35:24,0.24624,3.9831,0.22922,4.2758,0.19399,5.039,0.91301,1.05289,0.77268,1.24083,0.82946,1.15505
2025-01-01 11:35:26,0.24721,3.9655,0.22915,4.2742,0.19566,5.0218,0.90868,1.05664,0.77591,1.24145,0.83631,1.15073
2025-01-01 11:35:28,0.24598,3.9839,0.2303,4.2626,0.19428,5.0435,0.91751,1.04851,0.77398,1.24059,0.82812,1.16153
2025-01-01 11:35:30,0.24654,3.9813,0.22987,4.2616,0.19469,5.0449,0.91518,1.05066,0.77511,1.24378,0.82969,1.15967
2025-01-01 11:35:32,0.24206,4.0619,0.22633,4.3295,0.1906,5.1476,0.91931,1.048,0.77418,1.24603,0.82519,1.16504
2025-01-01 11:35:34,0.24823,3.9353,0.22932,4.2691,0.19683,4.9645,0.90245,1.05972,0.7746,1.23234,0.84031,1.13846
2025-01-01 11:35:36,0.24748,3.9642,0.2288,4.2698,0.19614,4.9929,0.90702,1.05667,0.77754,1.23562,0.83748,1.14238
2025-01-01 11:35:38,0.25207,3.8883,0.23204,4.2175,0.19751,4.9608,0.90224,1.06309,0.76797,1.25045,0.83299,1.1511
2025-01-01 11:35:40,0.24949,3.921,0.23119,4.2456,0.19421,5.0386,0.90648,1.05923,0.76149,1.25707,0.82453,1.16486
2025-01-01 11:35:42,0.25035,3.9079,0.2306,4.2576,0.19703,4.974,0.90114,1.06589,0.76998,1.24524,0.83889,1.14698
2025-01-01 11:35:44,0.24343,4.0234,0.23202,4.2165,0.19264,5.0914,0.93353,1.02644,0.77509,1.23942,0.81229,1.18133
2025-01-01 11:35:46,0.24108,4.0804,0.23224,4.2323,0.19199,5.1078,0.94763,1.02032,0.7834,1.23139,0.81256,1.18623
2025-01-01 11:35:48,0.24521,3.9974,0.22851,4.2778,0.19594,5.0051,0.91344,1.04894,0.78327,1.22728,0.83821,1.14371
2025-01-01 11:35:50,0.25573,3.8366,0.22999,4.2649,0.19374,5.0561,0.88238,1.09068,0.7433,1.29302,0.82627,1.16286
2025-01-01 11:35:52,0.2568,3.8126,0.23151,4.2396,0.19611,4.9967,0.88265,1.08872,0.74769,1.28315,0.83142,1.15678
2025-01-01 11:35:54,0.24534,4.0058,0.23036,4.2567,0.19671,4.9972,0.92278,1.04433,0.788,1.22601,0.83736,1.15116
2025-01-01 11:35:56,0.25044,3.8953,0.23088,4.2434,0.1941,5.0388,0.89936,1.06274,0.75606,1.26194,0.82363,1.16337
2025-01-01 11:35:58,0.24692,3.9676,0.22732,4.3018,0.18999,5.1481,0.90191,1.0622,0.7538,1.27117,0.81729,1.17026
2025-01-01 11:36:00,0.24726,3.9584,0.22996,4.2613,0.19514,5.0178,0.91029,1.05366,0.77243,1.24071,0.83154,1.15392
2025-01-01 11:36:02,0.24495,4.0026,0.22959,4.2667,0.19406,5.0569,0.91898,1.04512,0.77674,1.23868,0.82799,1.16104
2025-01-01 11:36:04,0.24528,4.0025,0.22982,4.2787,0.19405,5.0513,0.91984,1.0495,0.77669,1.23901,0.83028,1.16087
2025-01-01 11:36:06,0.24477,4.0091,0.22997,4.2758,0.19648,4.9764,0.92197,1.04658,0.7877,1.21806,0.84011,1.14442
2025-01-01 11:36:08,0.2514,3.8917,0.23112,4.2441,0.19441,5.0433,0.89946,1.06695,0.75657,1.26786,0.82507,1.16562
2025-01-01 11:36:10,0.24116,4.062,0.22967,4.2699,0.19184,5.1135,0.93294,1.02971,0.77924,1.23315,0.81912,1.17444
2025-01-01 11:36:12,0.25308,3.8732,0.23161,4.2397,0.19748,4.9617,0.89707,1.07299,0.76488,1.25571,0.83726,1.14918
2025-01-01 11:36:14,0.24612,3.9846,0.2262,4.329,0.19295,5.0761,0.90133,1.06547,0.76884,1.24935,0.8353,1.14823
2025-01-01 11:36:16,0.24825,3.9417,0.23021,4.2517,0.19485,5.0258,0.90743,1.05548,0.76803,1.24765,0.82844,1.15701
2025-01-01 11:36:18,0.2492,3.9323,0.22733,4.3039,0.19589,5.0028,0.89393,1.07252,0.77028,1.24668,0.84308,1.13728
2025-01-01 11:36:20,0.24223,4.0314,0.23035,4.2424,0.19146,5.1225,0.92862,1.02764,0.77184,1.24083,0.81224,1.17995
2025-01-01 11:36:22,0.24144,4.0635,0.22636,4.3331,0.19064,5.1463,0.91982,1.04616,0.77466,1.2425,0.82606,1.16493
2025-01-01 11:36:24,0.25204,3.8972,0.23204,4.2267,0.19903,4.9165,0.90431,1.06528,0.77565,1.23913,0.84123,1.14083
2025-01-01 11:36:26,0.24921,3.9397,0.22727,4.3199,0.19507,5.0206,0.89539,1.07658,0.76853,1.25121,0.84269,1.14105
2025-01-01 11:36:28,0.25146,3.9014,0.22928,4.2607,0.19264,5.0855,0.89451,1.07142,0.75157,1.27882,0.82079,1.166
2025-01-01 11:36:30,0.24911,3.9355,0.22737,4.3255,0.19519,5.0235,0.89482,1.07752,0.76819,1.2514,0.84431,1.1422
2025-01-01 11:36:32,0.24482,4.0015,0.229,4.2854,0.1963,5.0037,0.91635,1.04916,0.78549,1.22502,0.84121,1.14585
2025-01-01 11:36:34,0.25019,3.9052,0.23097,4.2373,0.19404,5.0599,0.902,1.06015,0.75776,1.26596,0.8222,1.1687
2025-01-01 11:36:36,0.24462,4.0072,0.22527,4.3452,0.19281,5.0751,0.90269,1.06292,0.77262,1.24146,0.83779,1.14325
2025-01-01 11:36:38,0.24559,3.9954,0.23272,4.2198,0.19256,5.0951,0.92979,1.03632,0.76935,1.25128,0.81256,1.18571
2025-01-01 11:36:40,0.24614,3.9804,0.22784,4.2984,0.18963,5.1649,0.9069,1.05802,0.75482,1.2713,0.81513,1.17678
2025-01-01 11:36:42,0.24974,3.9271,0.22761,4.3017,0.19613,4.996,0.89384,1.0743,0.77023,1.24769,0.8437,1.13713
2025-01-01 11:36:44,0.24718,3.9598,0.23019,4.253,0.19518,5.0199,0.91151,1.05127,0.77286,1.24083,0.83008,1.15554
2025-01-01 11:36:46,0.24794,3.9438,0.2301,4.26,0.195,5.0266,0.90748,1.05621,0.76904,1.24627,0.8307,1.15663
2025-01-01 11:36:48,0.2591,3.7786,0.23194,4.2345,0.19343,5.0654,0.87642,1.09716,0.7309,1.31245,0.81908,1.17489
2025-01-01 11:36:50,0.24735,3.9623,0.22886,4.2877,0.19638,4.9884,0.90681,1.06055,0.77813,1.23387,0.84203,1.14164
2025-01-01 11:36:52,0.2453,3.9917,0.22945,4.2837,0.19599,5.0025,0.91588,1.0508,0.78233,1.22713,0.83956,1.14781
2025-01-01 11:36:54,0.25259,3.875,0.23053,4.2494,0.1975,4.9721,0.89331,1.07335,0.7653,1.2559,0.83924,1.14623
2025-01-01 11:36:56,0.25254,3.8749,0.23059,4.2471,0.19709,4.9677,0.89351,1.07258,0.76369,1.25456,0.83705,1.1455
2025-01-01 11:36:58,0.24928,3.9307,0.23081,4.2376,0.19466,5.0358,0.90726,1.05634,0.76516,1.25531,0.8249,1.16233
2025-01-01 11:37:00,0.25085,3.9127,0.232,4.2213,0.19689,4.9731,0.90773,1.05893,0.77035,1.24752,0.83111,1.15374
2025-01-01 11:37:02,0.25685,3.8275,0.23111,4.2447,0.1968,4.9868,0.88456,1.09026,0.75324,1.28087,0.83534,1.15248
2025-01-01 11:37:04,0.24254,4.0474,0.22968,4.2705,0.19149,5.1097,0.92962,1.03575,0.77502,1.23929,0.81774,1.17362
2025-01-01 11:37:06,0.24682,3.9601,0.22693,4.3265,0.19348,5.0543,0.89865,1.06788,0.76621,1.24751,0.83711,1.14696
2025-01-01 11:37:08,0.251,3.8975,0.23006,4.261,0.19651,4.9755,0.89668,1.06953,0.7659,1.24887,0.83733,1.14469
2025-01-01 11:37:10,0.24787,3.955,0.22646,4.3344,0.19453,5.0271,0.89567,1.07439,0.76937,1.24609,0.84317,1.13846
2025-01-01 11:37:12,0.24448,4.0177,0.22462,4.3646,0.19264,5.0905,0.90247,1.06706,0.77396,1.24453,0.84079,1.14344
2025-01-01 11:37:14,0.25228,3.9002,0.23116,4.2498,0.19295,5.0756,0.90157,1.07213,0.75254,1.28046,0.82,1.17328
2025-01-01 11:37:16,0.24334,4.0369,0.22831,4.2888,0.19503,5.032,0.92167,1.04366,0.78732,1.22451,0.83645,1.14886
2025-01-01 11:37:18,0.24949,3.9318,0.23102,4.2503,0.19387,5.0394,0.90831,1.0604,0.76226,1.25727,0.824,1.16418
2025-01-01 11:37:20,0.25284,3.8704,0.23282,4.2039,0.19813,4.9532,0.90112,1.06291,0.76686,1.25236,0.83293,1.15322
2025-01-01 11:37:22,0.24071,4.0646,0.2314,4.2275,0.19189,5.0902,0.94055,1.01762,0.77997,1.22528,0.81123,1.17788
2025-01-01 11:37:24,0.25041,3.9167,0.22813,4.2918,0.1962,4.9881,0.89353,1.07472,0.76845,1.24909,0.84204,1.13795
2025-01-01 11:37:26,0.2518,3.8953,0.22956,4.2759,0.19202,5.0954,0.8942,1.07667,0.74796,1.28302,0.82104,1.16969
2025-01-01 11:37:28,0.24847,3.952,0.22969,4.269,0.19705,4.9795,0.90773,1.0607,0.77875,1.23724,0.84122,1.14374
2025-01-01 11:37:30,0.24434,4.0182,0.22784,4.286,0.19547,5.01,0.91552,1.04723,0.78542,1.22413,0.83776,1.14149
2025-01-01 11:37:32,0.25065,3.9032,0.23013,4.253,0.19608,5.0004,0.89826,1.06599,0.76535,1.25333,0.83394,1.15076
2025-01-01 11:37:34,0.24088,4.0697,0.22924,4.2821,0.19143,5.1352,0.93295,1.03148,0.77905,1.23698,0.81971,1.1772
2025-01-01 11:37:36,0.24322,4.0393,0.23215,4.2215,0.19247,5.0904,0.93771,1.02675,0.77746,1.23809,0.81253,1.18173
2025-01-01 11:37:38,0.24733,3.9663,0.22737,4.3194,0.19438,5.0451,0.90182,1.06831,0.77098,1.2478,0.83962,1.14711
2025-01-01 11:37:40,0.25837,3.8033,0.23188,4.23,0.19501,5.0187,0.8819,1.09291,0.74167,1.29669,0.82488,1.16373
2025-01-01 11:37:42,0.24893,3.9288,0.22776,4.3063,0.19611,4.992,0.89482,1.07197,0.77046,1.24266,0.84449,1.13697
2025-01-01 11:37:44,0.24816,3.9351,0.22964,4.277,0.19597,4.9976,0.90367,1.06137,0.77116,1.24019,0.83817,1.14766
2025-01-01 11:37:46,0.2483,3.9515,0.22934,4.2676,0.19671,4.9854,0.90624,1.05964,0.77729,1.23787,0.83947,1.14336
2025-01-01 11:37:48,0.24396,4.0143,0.22474,4.3633,0.19281,5.0859,0.90217,1.06448,0.77401,1.24077,0.8413,1.143
2025-01-01 11:37:50,0.2504,3.9297,0.22784,4.2958,0.19654,4.9954,0.89535,1.07567,0.77233,1.25085,0.84428,1.13816
2025-01-01 11:37:52,0.24826,3.9569,0.22919,4.2788,0.19099,5.1332,0.9069,1.06224,0.75574,1.27435,0.81722,1.1765
2025-01-01 11:37:54,0.25223,3.8908,0.23276,4.2183,0.19684,4.9842,0.90564,1.06399,0.76588,1.25718,0.83034,1.16014
2025-01-01 11:37:56,0.25309,3.8663,0.23273,4.2145,0.19607,5.0077,0.89981,1.06666,0.75807,1.26742,0.82634,1.16545
2025-01-01 11:37:58,0.24652,3.9729,0.22941,4.2759,0.19481,5.0385,0.91142,1.05411,0.77395,1.24211,0.83297,1.15588
2025-01-01 11:38:00,0.26045,3.7674,0.23201,4.2304,0.19417,5.044,0.87409,1.10181,0.73153,1.31371,0.82144,1.17027
2025-01-01 11:38:02,0.25853,3.7879,0.23097,4.2391,0.19332,5.0683,0.8749,1.09594,0.73229,1.31032,0.81951,1.17064
2025-01-01 11:38:04,0.25794,3.7974,0.23165,4.2323,0.19472,5.0304,0.87966,1.0917,0.73941,1.29757,0.82409,1.16528
2025-01-01 11:38:06,0.2489,3.9425,0.23028,4.2487,0.1978,4.9533,0.90789,1.0575,0.77983,1.23287,0.84039,1.14066
2025-01-01 11:38:08,0.24586,3.9881,0.22767,4.2973,0.19263,5.0976,0.90798,1.05655,0.76823,1.25331,0.82779,1.16058
2025-01-01 11:38:10,0.24044,4.0721,0.22858,4.3018,0.19006,5.1554,0.93079,1.03434,0.77396,1.23958,0.81762,1.1784
2025-01-01 11:38:12,0.24416,4.013,0.23178,4.2185,0.19162,5.1076,0.93012,1.03001,0.76898,1.24709,0.80836,1.18382
2025-01-01 11:38:14,0.25258,3.8766,0.23286,4.2103,0.19878,4.93,0.90269,1.06342,0.77057,1.2452,0.8369,1.14798
2025-01-01 11:38:16,0.24497,4.0088,0.22939,4.2676,0.19387,5.0547,0.91958,1.04542,0.77719,1.23823,0.82736,1.15949
2025-01-01 11:38:18,0.24791,3.9509,0.22932,4.269,0.19658,4.9896,0.90602,1.05831,0.77668,1.23695,0.83921,1.14422
2025-01-01 11:38:20,0.24835,3.9505,0.22871,4.2841,0.19579,4.9988,0.90353,1.06395,0.77347,1.24144,0.83879,1.14329
2025-01-01 11:38:22,0.24166,4.0605,0.22647,4.3255,0.19068,5.1476,0.9196,1.04529,0.77427,1.24395,0.8248,1.1658
2025-01-01 11:38:24,0.24566,3.9911,0.22808,4.3069,0.19234,5.0975,0.9103,1.05805,0.76765,1.25227,0.82839,1.16264
2025-01-01 11:38:26,0.24446,4.0014,0.22552,4.3474,0.19276,5.0777,0.90242,1.06275,0.77131,1.24128,0.838,1.14515
2025-01-01 11:38:28,0.25158,3.904,0.23189,4.2201,0.19895,4.916,0.90532,1.06169,0.7767,1.23676,0.83959,1.13999
2025-01-01 11:38:30,0.24824,3.9516,0.23061,4.2475,0.1973,4.9553,0.91128,1.05439,0.77964,1.23009,0.83802,1.14275
2025-01-01 11:38:32,0.25198,3.8896,0.23272,4.2084,0.1967,4.9915,0.90519,1.06045,0.76508,1.25778,0.82779,1.16162
2025-01-01 11:38:34,0.24633,3.9877,0.22743,4.3022,0.18966,5.1675,0.90693,1.05976,0.75629,1.27291,0.81594,1.17526
2025-01-01 11:38:36,0.24948,3.9405,0.22907,4.2766,0.196,5.0054,0.90265,1.06694,0.77234,1.24876,0.83822,1.14658
2025-01-01 11:38:38,0.25598,3.8186,0.23125,4.2379,0.19521,5.0258,0.88304,1.08483,0.74541,1.28652,0.82726,1.1622
2025-01-01 11:38:40,0.25133,3.905,0.2298,4.2717,0.19636,4.9813,0.89735,1.07362,0.76677,1.25196,0.83877,1.14468
2025-01-01 11:38:42,0.25164,3.903,0.23192,4.2302,0.19787,4.9539,0.90517,1.0645,0.77231,1.24661,0.83705,1.14889
2025-01-01 11:38:44,0.23988,4.09,0.22768,4.2982,0.18973,5.1666,0.9312,1.03106,0.776,1.23938,0.8155,1.17631
2025-01-01 11:38:46,0.24754,3.9719,0.22887,4.2891,0.19545,5.0181,0.90905,1.06171,0.77629,1.24217,0.83829,1.14849
2025-01-01 11:38:48,0.25795,3.7933,0.23099,4.2387,0.19484,5.026,0.87621,1.09338,0.7391,1.29646,0.82589,1.16095
2025-01-01 11:38:50,0.24891,3.9325,0.23038,4.2437,0.19848,4.9393,0.90598,1.0563,0.78052,1.22945,0.84229,1.13793
2025-01-01 11:38:52,0.24568,3.9942,0.22655,4.3283,0.19304,5.0756,0.90489,1.06336,0.77104,1.24695,0.83553,1.14989
2025-01-01 11:38:54,0.25136,3.8972,0.22901,4.2833,0.19227,5.0994,0.8925,1.07664,0.74932,1.28177,0.82355,1.16782
2025-01-01 11:38:56,0.24466,3.9989,0.22842,4.2823,0.19694,4.9866,0.91343,1.04771,0.78753,1.22002,0.84334,1.13904
2025-01-01 11:38:58,0.24551,3.9932,0.2287,4.2794,0.19363,5.0626,0.91325,1.05062,0.77322,1.2429,0.82863,1.15783
2025-01-01 11:39:00,0.24427,4.0088,0.23231,4.2238,0.19167,5.1118,0.93128,1.03176,0.76835,1.24867,0.80956,1.18752
2025-01-01 11:39:02,0.2521,3.8819,0.23061,4.2417,0.19263,5.0885,0.89521,1.06933,0.74777,1.2828,0.81708,1.17347
2025-01-01 11:39:04,0.25147,3.8985,0.23209,4.229,0.19779,4.9581,0.90482,1.06347,0.77109,1.24682,0.83647,1.15075
2025-01-01 11:39:06,0.24641,3.9823,0.22775,4.3018,0.18942,5.1676,0.90696,1.06003,0.75434,1.27337,0.81486,1.17692
2025-01-01 11:39:08,0.24866,3.9457,0.23089,4.2386,0.19867,4.9258,0.91102,1.05398,0.78389,1.22487,0.84208,1.13731
2025-01-01 11:39:10,0.24404,4.022,0.22727,4.2939,0.19454,5.0448,0.91409,1.04788,0.78243,1.23113,0.83532,1.14655
2025-01-01 11:39:12,0.24464,4.0076,0.22863,4.2913,0.19656,4.9867,0.91625,1.04981,0.78772,1.21993,0.84348,1.1401
2025-01-01 11:39:14,0.24969,3.9236,0.23056,4.2465,0.19809,4.9542,0.90462,1.0603,0.77721,1.237,0.84117,1.14223
2025-01-01 11:39:16,0.2498,3.9243,0.23111,4.2454,0.19844,4.9338,0.90695,1.0605,0.77874,1.23246,0.84246,1.14026
2025-01-01 11:39:18,0.24557,3.9936,0.22811,4.306,0.19503,5.0228,0.91099,1.05744,0.77886,1.23347,0.83979,1.14576
2025-01-01 11:39:20,0.25213,3.899,0.23142,4.2391,0.19385,5.0419,0.9023,1.06881,0.75581,1.27122,0.82174,1.16678
2025-01-01 11:39:22,0.24858,3.9474,0.22908,4.2774,0.19594,4.9961,0.90429,1.06329,0.77347,1.24195,0.83813,1.14453
2025-01-01 11:39:24,0.25913,3.7971,0.23135,4.229,0.19298,5.0746,0.87847,1.09588,0.73275,1.315,0.81609,1.17402
2025-01-01 11:39:26,0.24976,3.9135,0.22828,4.2983,0.19669,4.9913,0.89339,1.07356,0.76974,1.24664,0.84542,1.13944
2025-01-01 11:39:28,0.24445,4.0102,0.22893,4.2838,0.19575,5.007,0.91804,1.04718,0.78499,1.22397,0.83855,1.14624
2025-01-01 11:39:30,0.24931,3.9339,0.22806,4.298,0.19625,4.994,0.89717,1.07153,0.77202,1.24505,0.84347,1.13893
2025-01-01 11:39:32,0.24984,3.9246,0.23222,4.2199,0.19822,4.9372,0.91138,1.05429,0.77792,1.2335,0.83645,1.14653
2025-01-01 11:39:34,0.24874,3.9457,0.23031,4.251,0.19895,4.9313,0.90873,1.05738,0.78498,1.2266,0.84572,1.13572
2025-01-01 11:39:36,0.25198,3.8936,0.23055,4.2492,0.19361,5.0725,0.89768,1.07073,0.75386,1.27819,0.82271,1.16948
2025-01-01 11:39:38,0.25172,3.897,0.23061,4.2557,0.19182,5.1044,0.89867,1.07124,0.74754,1.28487,0.81635,1.17711
2025-01-01 11:39:40,0.24953,3.9327,0.22973,4.267,0.19716,4.9765,0.90345,1.06475,0.77536,1.2418,0.84127,1.14323
2025-01-01 11:39:42,0.23766,4.1257,0.22826,4.3001,0.18983,5.1704,0.94173,1.02196,0.78318,1.22879,0.81628,1.18019
2025-01-01 11:39:44,0.24587,3.9933,0.22608,4.3363,0.19293,5.0834,0.90279,1.06616,0.77045,1.24985,0.83662,1.14923
2025-01-01 11:39:46,0.25812,3.8044,0.23178,4.2368,0.19481,5.03,0.88177,1.09359,0.74112,1.29833,0.82536,1.16584
2025-01-01 11:39:48,0.2492,3.9426,0.23114,4.245,0.19837,4.9421,0.91131,1.05786,0.78211,1.23158,0.84209,1.14234
2025-01-01 11:39:50,0.25403,3.8531,0.23301,4.2123,0.1956,5.0137,0.89782,1.07006,0.75366,1.27364,0.82392,1.16826
2025-01-01 11:39:52,0.24347,4.0272,0.23184,4.2289,0.19255,5.0939,0.93365,1.02963,0.77545,1.24024,0.81428,1.18095
2025-01-01 11:39:54,0.24148,4.0616,0.2287,4.2836,0.19097,5.1347,0.92888,1.03441,0.77565,1.23994,0.81804,1.17429
2025-01-01 11:39:56,0.2519,3.9009,0.23085,4.2352,0.19407,5.0384,0.90051,1.06685,0.75703,1.26918,0.82191,1.16309
2025-01-01 11:39:58,0.24608,3.9926,0.22802,4.3069,0.18971,5.1715,0.91041,1.05985,0.75744,1.27261,0.81706,1.17923
2025-01-01 11:40:00,0.25094,3.9152,0.22903,4.2787,0.19677,4.9708,0.89671,1.0737,0.77041,1.24738,0.84193,1.13847
2025-01-01 11:40:02,0.2514,3.8977,0.23195,4.2287,0.19725,4.9663,0.90407,1.06308,0.76881,1.2485,0.8341,1.15193
2025-01-01 11:40:04,0.24987,3.9191,0.22815,4.3013,0.19633,4.9962,0.89416,1.07476,0.76945,1.24839,0.84449,1.1399
2025-01-01 11:40:06,0.2465,3.9868,0.22768,4.2976,0.18958,5.1672,0.9077,1.05936,0.75581,1.27371,0.81473,1.17645
2025-01-01 11:40:08,0.24819,3.957,0.22921,4.2749,0.1964,5.0002,0.90697,1.06098,0.77715,1.24099,0.83958,1.14607
2025-01-01 11:40:10,0.25135,3.9,0.22943,4.2817,0.19231,5.092,0.89476,1.07621,0.75,1.27988,0.8234,1.16824
2025-01-01 11:40:12,0.24929,3.9277,0.22984,4.2744,0.19695,4.9883,0.90275,1.06556,0.77357,1.24353,0.84185,1.14652
2025-01-01 11:40:14,0.25207,3.8993,0.23242,4.2213,0.1963,4.9893,0.90627,1.06405,0.76544,1.25764,0.82865,1.1596
2025-01-01 11:40:16,0.24298,4.0288,0.22903,4.2914,0.19549,5.0043,0.92272,1.04274,0.78758,1.21596,0.83892,1.14615
2025-01-01 11:40:18,0.24773,3.9738,0.22748,4.2985,0.18994,5.1657,0.90398,1.06488,0.7548,1.27972,0.81648,1.17512
2025-01-01 11:40:20,0.24504,3.9956,0.22766,4.2977,0.194,5.0517,0.90962,1.0531,0.77514,1.23786,0.83374,1.15005
2025-01-01 11:40:22,0.25925,3.7796,0.23143,4.2284,0.19317,5.0706,0.8747,1.09621,0.7301,1.31455,0.8168,1.17348
2025-01-01 11:40:24,0.25071,3.9085,0.23008,4.261,0.19684,4.9783,0.89927,1.06827,0.76934,1.2481,0.83873,1.14541
2025-01-01 11:40:26,0.25352,3.8685,0.23313,4.2165,0.1992,4.9243,0.90187,1.06898,0.77062,1.24843,0.83994,1.14802
2025-01-01 11:40:28,0.24754,3.952,0.2306,4.2448,0.19528,5.026,0.91133,1.05075,0.77175,1.24412,0.82893,1.159
2025-01-01 11:40:30,0.24543,3.9886,0.23235,4.222,0.19196,5.0957,0.92676,1.03623,0.76564,1.25066,0.81044,1.184
2025-01-01 11:40:32,0.25191,3.8807,0.23107,4.2385,0.19652,4.9892,0.89671,1.06771,0.76263,1.25682,0.83294,1.15285
2025-01-01 11:40:34,0.25412,3.8662,0.23001,4.2707,0.19356,5.0691,0.88927,1.08526,0.74834,1.28814,0.82663,1.16595
2025-01-01 11:40:36,0.25226,3.8836,0.23019,4.2499,0.19583,5.0021,0.89397,1.07207,0.76054,1.26182,0.83227,1.15144
2025-01-01 11:40:38,0.25023,3.9199,0.23055,4.2449,0.19373,5.0568,0.90372,1.06218,0.75942,1.26534,0.82238,1.16583
2025-01-01 11:40:40,0.24513,3.9955,0.22792,4.3041,0.1948,5.0406,0.91063,1.05506,0.7783,1.23559,0.83842,1.14883
2025-01-01 11:40:42,0.25832,3.8026,0.23201,4.2277,0.19353,5.0693,0.88223,1.09209,0.73591,1.30949,0.81818,1.17612
2025-01-01 11:40:44,0.24492,3.9836,0.23248,4.2228,0.1923,5.0969,0.9261,1.03426,0.76603,1.24835,0.81203,1.18491
2025-01-01 11:40:46,0.2581,3.8017,0.23158,4.2395,0.19516,5.0291,0.88039,1.09421,0.74195,1.298,0.8274,1.16463
2025-01-01 11:40:48,0.24548,3.9941,0.22781,4.2995,0.18966,5.1672,0.9099,1.05545,0.75753,1.26846,0.81546,1.17715
2025-01-01 11:40:50,0.24086,4.0631,0.23193,4.2236,0.19256,5.0981,0.94234,1.01729,0.7824,1.22793,0.81331,1.18239
2025-01-01 11:40:52,0.24562,3.9852,0.22774,4.2984,0.18958,5.1634,0.9076,1.05575,0.75552,1.26821,0.81489,1.17593
2025-01-01 11:40:54,0.24983,3.9291,0.23194,4.2271,0.19876,4.938,0.91131,1.05606,0.78096,1.23367,0.84019,1.14531
2025-01-01 11:40:56,0.24836,3.9481,0.22923,4.2714,0.19617,5.0032,0.90501,1.06085,0.77449,1.2426,0.83791,1.14687
2025-01-01 11:40:58,0.24969,3.9267,0.23141,4.2365,0.19605,5.0053,0.90868,1.0578,0.76984,1.24976,0.83057,1.15829
2025-01-01 11:41:00,0.24913,3.9364,0.23091,4.2566,0.19861,4.9317,0.90897,1.06044,0.78181,1.22862,0.8454,1.1388
2025-01-01 11:41:02,0.2444,4.0168,0.22757,4.2937,0.19428,5.0381,0.91409,1.04939,0.7804,1.23133,0.8342,1.14651
2025-01-01 11:41:04,0.24856,3.9564,0.22922,4.2711,0.19133,5.1359,0.90687,1.06164,0.75697,1.2766,0.81719,1.17723
2025-01-01 11:41:06,0.25432,3.8643,0.23315,4.2052,0.19532,5.0069,0.90098,1.06948,0.75476,1.27337,0.82134,1.16738
2025-01-01 11:41:08,0.25148,3.8971,0.23064,4.2561,0.19695,4.9794,0.89884,1.07031,0.76752,1.25221,0.83823,1.14847
2025-01-01 11:41:10,0.24685,3.9701,0.22738,4.3033,0.19024,5.1571,0.90271,1.06225,0.75529,1.27301,0.81868,1.1726
2025-01-01 11:41:12,0.24909,3.9315,0.22876,4.2806,0.19658,5.0018,0.89937,1.06626,0.77284,1.2459,0.84146,1.14421
2025-01-01 11:41:14,0.25202,3.8959,0.23221,4.2168,0.19626,4.9994,0.90468,1.0627,0.76462,1.25993,0.8276,1.16092
2025-01-01 11:41:16,0.25119,3.897,0.2307,4.2418,0.19425,5.0452,0.89902,1.06548,0.75699,1.26729,0.82397,1.16391
2025-01-01 11:41:18,0.25551,3.8328,0.23046,4.2539,0.19385,5.0557,0.8833,1.0869,0.74298,1.29176,0.82461,1.16512
2025-01-01 11:41:20,0.24581,3.9877,0.22947,4.2632,0.19421,5.0489,0.91505,1.04796,0.77445,1.2411,0.82795,1.15856
2025-01-01 11:41:22,0.24749,3.9754,0.2271,4.3277,0.19491,5.0467,0.9028,1.07105,0.77483,1.249,0.84349,1.14609
2025-01-01 11:41:24,0.24921,3.9267,0.22772,4.2986,0.19649,4.999,0.89418,1.07128,0.77158,1.24583,0.84465,1.13836
2025-01-01 11:41:26,0.2545,3.8473,0.23023,4.2541,0.19164,5.1082,0.88576,1.08266,0.73728,1.30003,0.81524,1.17606
2025-01-01 11:41:28,0.24463,4.0143,0.22806,4.2964,0.19243,5.0973,0.9155,1.05103,0.77246,1.24695,0.82674,1.16249
2025-01-01 11:41:30,0.24654,3.9906,0.2299,4.2636,0.1974,4.9508,0.91744,1.05113,0.78774,1.22055,0.84163,1.13819
2025-01-01 11:41:32,0.2485,3.9375,0.22848,4.293,0.19519,5.0192,0.89963,1.0668,0.76856,1.24725,0.83795,1.14677
