timestamp,USD_bid,USD_ask,EUR_bid,EUR_ask,GBP_bid,GBP_ask
2025-01-01 11:44:38,3.9592,4.0324,4.2823,4.3693,4.999,5.1021
2025-01-01 11:44:40,3.8204,3.8899,4.2415,4.3238,4.9768,5.0858
2025-01-01 11:44:42,4.009,4.0923,4.2826,4.3736,4.9916,5.0999
2025-01-01 11:44:44,3.9254,3.9994,4.2471,4.3327,5.0546,5.144
2025-01-01 11:44:46,4.031,4.1121,4.2907,4.3737,5.0273,5.1254
2025-01-01 11:44:48,4.0016,4.0833,4.2708,4.3597,5.0563,5.1519
2025-01-01 11:44:50,3.9513,4.033,4.2476,4.3304,4.9616,5.0475
2025-01-01 11:44:52,3.9336,4.0275,4.307,4.387,4.9853,5.0844
2025-01-01 11:44:54,3.8885,3.972,4.2726,4.3656,5.0992,5.2006
2025-01-01 11:44:56,3.7937,3.881,4.2445,4.3264,5.018,5.1341
2025-01-01 11:44:58,4.0044,4.0825,4.2726,4.3604,4.9904,5.0971
2025-01-01 11:45:00,3.8885,3.9481,4.2222,4.3026,4.9548,5.0564
2025-01-01 11:45:02,3.8785,3.9618,4.2098,4.2908,4.935,5.0382
2025-01-01 11:45:04,3.9477,4.0296,4.2666,4.3648,4.9939,5.0875
2025-01-01 11:45:06,3.9658,4.0429,4.2656,4.3548,4.9723,5.0775
2025-01-01 11:45:08,3.856,3.9301,4.2507,4.3277,5.0204,5.1204
2025-01-01 11:45:10,3.9434,4.0214,4.2407,4.3306,4.934,5.0439
2025-01-01 11:45:12,3.8172,3.8842,4.2431,4.32,4.9933,5.1099
2025-01-01 11:45:14,3.8986,3.9834,4.2533,4.3325,4.9974,5.0976
2025-01-01 11:45:16,3.9231,3.9939,4.277,4.367,4.9958,5.1022
2025-01-01 11:45:18,3.8481,3.9172,4.2467,4.327,4.9493,5.0487
2025-01-01 11:45:20,3.9371,4.0205,4.2607,4.3487,4.9734,5.0739
2025-01-01 11:45:22,3.9424,4.0179,4.2711,4.3539,5.0109,5.112
2025-01-01 11:45:24,4.0575,4.1412,4.273,4.3559,5.1142,5.2127
2025-01-01 11:45:26,3.9458,4.0357,4.2693,4.3609,5.1366,5.2313
2025-01-01 11:45:28,3.9288,4.0064,4.251,4.3414,5.0511,5.1525
2025-01-01 11:45:30,3.8282,3.9083,4.2386,4.3191,5.0205,5.1248
2025-01-01 11:45:32,3.9428,4.0222,4.3036,4.3822,5.1165,5.2269
2025-01-01 11:45:34,3.8992,3.9829,4.2455,4.3193,5.0439,5.1452
2025-01-01 11:45:36,3.8317,3.9164,4.2433,4.3259,5.0964,5.2047
2025-01-01 11:45:38,3.9141,3.9931,4.2418,4.3316,5.0571,5.1449
2025-01-01 11:45:40,3.9833,4.0618,4.2775,4.3523,5.0493,5.1455
2025-01-01 11:45:42,3.9069,3.9879,4.2445,4.3294,4.9994,5.0984
2025-01-01 11:45:44,4.0137,4.0932,4.2902,4.3658,5.0029,5.1094
2025-01-01 11:45:46,3.9226,4.0025,4.2383,4.3312,5.0355,5.1417
2025-01-01 11:45:48,4.0172,4.1058,4.2182,4.3074,5.1299,5.24
2025-01-01 11:45:50,3.9404,4.0238,4.2569,4.3429,4.9897,5.079
2025-01-01 11:45:52,3.937,4.0203,4.3188,4.4043,4.9685,5.0678
2025-01-01 11:45:54,3.8779,3.9661,4.2477,4.3337,5.0702,5.1852
2025-01-01 11:45:56,3.7858,3.8635,4.2355,4.3184,5.0762,5.1733
2025-01-01 11:45:58,4.0129,4.0817,4.2849,4.3699,4.9911,5.0959
2025-01-01 11:46:00,3.8625,3.9279,4.2521,4.3418,5.0237,5.1311
2025-01-01 11:46:02,4.004,4.0838,4.2785,4.3589,5.0533,5.1657
2025-01-01 11:46:04,4.0034,4.0864,4.2906,4.3886,5.0949,5.1935
2025-01-01 11:46:06,4.0137,4.0935,4.3505,4.4489,5.0888,5.1863
2025-01-01 11:46:08,3.8839,3.9546,4.2394,4.3248,4.9704,5.0758
2025-01-01 11:46:10,3.8866,3.9696,4.2005,4.2881,4.991,5.0865
2025-01-01 11:46:12,3.8671,3.9518,4.2103,4.2857,4.9522,5.0527
2025-01-01 11:46:14,3.9455,4.0226,4.2965,4.3809,5.014,5.1254
2025-01-01 11:46:16,4.1261,4.2065,4.3018,4.3893,5.168,5.2667
2025-01-01 11:46:18,3.9,3.9756,4.226,4.3098,4.9718,5.0673
2025-01-01 11:46:20,3.964,4.0478,4.2744,4.3544,5.0083,5.106
2025-01-01 11:46:22,4.0334,4.1064,4.2521,4.3402,5.1165,5.2196
2025-01-01 11:46:24,3.8957,3.9759,4.2328,4.3254,5.0359,5.1544
2025-01-01 11:46:26,4.0669,4.1523,4.2846,4.3659,5.1285,5.2296
2025-01-01 11:46:28,3.8846,3.9658,4.2506,4.3414,5.0818,5.1783
2025-01-01 11:46:30,3.8149,3.8836,4.2206,4.3185,5.0001,5.0921
2025-01-01 11:46:32,3.9786,4.0683,4.2353,4.3242,4.9486,5.0591
2025-01-01 11:46:34,3.9854,4.0626,4.3064,4.3934,5.169,5.2733
2025-01-01 11:46:36,4.0623,4.1505,4.2919,4.389,5.153,5.2552
2025-01-01 11:46:38,3.9607,4.0407,4.2757,4.3554,5.1305,5.2377
2025-01-01 11:46:40,3.9281,4.01,4.2449,4.3253,5.0411,5.1476
2025-01-01 11:46:42,3.9176,3.9991,4.2451,4.3398,5.0448,5.1551
2025-01-01 11:46:44,3.9562,4.0246,4.2728,4.3722,4.9908,5.1001
2025-01-01 11:46:46,3.8417,3.9196,4.2505,4.3235,5.0133,5.1279
2025-01-01 11:46:48,3.9418,4.0288,4.2518,4.3484,4.9914,5.0858
2025-01-01 11:46:50,3.93,4.0193,4.3108,4.392,4.99,5.0855
2025-01-01 11:46:52,3.9249,4.0051,4.2427,4.3309,5.0175,5.1248
2025-01-01 11:46:54,4.0523,4.1352,4.2846,4.3565,5.1105,5.2147
2025-01-01 11:46:56,3.8885,3.97,4.2656,4.3463,5.0874,5.1903
2025-01-01 11:46:58,3.8904,3.9805,4.2512,4.3381,5.0488,5.1358
2025-01-01 11:47:00,4.0021,4.079,4.2718,4.3513,5.0511,5.1534
2025-01-01 11:47:02,4.0695,4.1548,4.2293,4.3092,5.1057,5.1994
2025-01-01 11:47:04,3.7958,3.8747,4.2254,4.3203,5.0681,5.1754
2025-01-01 11:47:06,3.8348,3.911,4.2572,4.3405,5.0551,5.1625
2025-01-01 11:47:08,3.9201,3.9998,4.259,4.3504,5.1194,5.2247
2025-01-01 11:47:10,4.0239,4.1035,4.301,4.3952,5.0483,5.1448
2025-01-01 11:47:12,3.9372,4.0169,4.3129,4.4,5.0267,5.1245
2025-01-01 11:47:14,3.9604,4.0512,4.3208,4.412,5.0388,5.1366
2025-01-01 11:47:16,3.9057,3.9833,4.2437,4.335,4.9466,5.055
2025-01-01 11:47:18,3.9854,4.065,4.3044,4.3888,5.0971,5.1906
2025-01-01 11:47:20,3.9015,3.9783,4.2605,4.3493,4.9791,5.0913
2025-01-01 11:47:22,3.9206,4.0045,4.2655,4.3346,5.1254,5.2172
2025-01-01 11:47:24,3.8671,3.9477,4.2082,4.2921,4.9143,5.0146
2025-01-01 11:47:26,3.9711,4.0635,4.2828,4.3739,5.151,5.2575
2025-01-01 11:47:28,3.8941,3.9592,4.2185,4.3047,4.9315,5.0215
2025-01-01 11:47:30,3.9199,4.0026,4.2388,4.3336,5.0196,5.122
2025-01-01 11:47:32,3.8836,3.9625,4.2335,4.3193,4.9722,5.0637
2025-01-01 11:47:34,3.9254,4.0104,4.2601,4.3559,4.9904,5.0842
2025-01-01 11:47:36,3.9467,4.0328,4.2686,4.3459,4.9839,5.077
2025-01-01 11:47:38,3.8123,3.8946,4.2409,4.319,5.0372,5.136
2025-01-01 11:47:40,3.9166,3.9969,4.2414,4.3353,5.0231,5.1396
2025-01-01 11:47:42,4.0022,4.0815,4.3219,4.4236,5.0773,5.1696
2025-01-01 11:47:44,3.926,4.0128,4.2822,4.3713,4.9949,5.0925
2025-01-01 11:47:46,4.0066,4.0787,4.2819,4.3654,4.9861,5.0817
2025-01-01 11:47:48,3.9009,3.9759,4.2485,4.336,5.1069,5.2038
2025-01-01 11:47:50,3.8436,3.9208,4.2232,4.3172,4.9486,5.0575
2025-01-01 11:47:52,3.8482,3.9352,4.2393,4.3267,5.025,5.1172
2025-01-01 11:47:54,4.024,4.1144,4.2229,4.3073,5.092,5.1931
2025-01-01 11:47:56,3.9892,4.0742,4.2331,4.3095,5.0967,5.2024
2025-01-01 11:47:58,3.9796,4.0734,4.2271,4.3125,5.1025,5.2029
2025-01-01 11:48:00,3.8936,3.9759,4.2288,4.3244,5.0392,5.1463
2025-01-01 11:48:02,4.0214,4.1097,4.2819,4.3787,5.0159,5.1088
2025-01-01 11:48:04,3.9493,4.0245,4.2697,4.3688,5.1202,5.2346
2025-01-01 11:48:06,3.9692,4.0393,4.2631,4.349,4.9471,5.0437
2025-01-01 11:48:08,3.9521,4.0309,4.2563,4.3563,5.1354,5.2353
2025-01-01 11:48:10,3.9029,3.9761,4.2439,4.3415,4.98,5.0854
2025-01-01 11:48:12,3.9293,4.0091,4.2427,4.3301,4.9319,5.0445
2025-01-01 11:48:14,3.9832,4.0671,4.2058,4.2998,5.0906,5.1961
2025-01-01 11:48:16,3.831,3.9101,4.2332,4.3267,5.0987,5.211
2025-01-01 11:48:18,3.9393,4.0183,4.2667,4.3479,4.9829,5.0688
2025-01-01 11:48:20,4.0222,4.097,4.2661,4.3651,4.952,5.0471
2025-01-01 11:48:22,3.9241,4.0071,4.2445,4.3316,4.9363,5.0315
2025-01-01 11:48:24,3.9274,4.0041,4.2806,4.367,4.9886,5.0898
2025-01-01 11:48:26,3.911,3.986,4.2516,4.3281,5.0365,5.1211
2025-01-01 11:48:28,4.0915,4.163,4.2952,4.3872,5.1565,5.27
2025-01-01 11:48:30,3.9406,4.0305,4.2939,4.3712,5.0228,5.1247
2025-01-01 11:48:32,3.8399,3.9168,4.2285,4.3055,4.9543,5.05
2025-01-01 11:48:34,3.9251,4.0103,4.2864,4.3675,5.0022,5.0881
2025-01-01 11:48:36,4.0654,4.1433,4.2379,4.3248,5.1054,5.21
2025-01-01 11:48:38,3.9293,4.008,4.289,4.383,4.9948,5.0932
2025-01-01 11:48:40,3.9423,4.0258,4.2805,4.3663,5.125,5.2258
2025-01-01 11:48:42,3.9834,4.0535,4.311,4.4009,5.1596,5.2615
2025-01-01 11:48:44,4.0378,4.1133,4.2921,4.3756,5.0193,5.1303
2025-01-01 11:48:46,4.0073,4.0962,4.2711,4.374,5.0634,5.1676
2025-01-01 11:48:48,3.9407,4.0187,4.2848,4.362,5.0027,5.104
2025-01-01 11:48:50,3.9274,4.0126,4.2432,4.3297,5.0359,5.1306
2025-01-01 11:48:52,3.8839,3.9691,4.2349,4.3353,4.9786,5.0855
2025-01-01 11:48:54,3.9609,4.0285,4.2811,4.3713,5.0823,5.1844
2025-01-01 11:48:56,3.8552,3.9337,4.2439,4.3278,5.0319,5.1254
2025-01-01 11:48:58,3.8432,3.9275,4.2373,4.3296,5.0231,5.1355
2025-01-01 11:49:00,3.8116,3.8861,4.2425,4.3341,4.996,5.0966
2025-01-01 11:49:02,3.9319,4.0073,4.279,4.3674,4.9939,5.0954
2025-01-01 11:49:04,4.0466,4.1363,4.2869,4.3727,5.1257,5.2439
2025-01-01 11:49:06,3.813,3.8948,4.244,4.332,4.9998,5.1074
2025-01-01 11:49:08,3.9988,4.0845,4.3268,4.4248,5.0777,5.1743
2025-01-01 11:49:10,3.9355,4.0173,4.2659,4.3539,4.9753,5.0745
2025-01-01 11:49:12,3.9942,4.0775,4.2242,4.3053,5.104,5.1962
2025-01-01 11:49:14,3.9811,4.0697,4.2896,4.3734,5.013,5.11
2025-01-01 11:49:16,4.0399,4.1227,4.2482,4.33,5.1085,5.2213
2025-01-01 11:49:18,3.9758,4.0457,4.3058,4.3876,5.1586,5.2658
2025-01-01 11:49:20,3.9548,4.0308,4.2882,4.3693,5.0072,5.1156
2025-01-01 11:49:22,3.8238,3.9022,4.2289,4.3146,5.0339,5.122
2025-01-01 11:49:24,3.8888,3.9765,4.2432,4.3219,4.987,5.0944
2025-01-01 11:49:26,3.9686,4.0513,4.3013,4.3854,5.1581,5.2578
2025-01-01 11:49:28,4.0635,4.1388,4.2875,4.3739,5.1581,5.2654
2025-01-01 11:49:30,3.9347,4.018,4.2717,4.3518,5.0074,5.1133
2025-01-01 11:49:32,3.9465,4.0174,4.2829,4.3621,4.9918,5.1056
2025-01-01 11:49:34,3.8507,3.9153,4.2462,4.3365,4.9516,5.0438
2025-01-01 11:49:36,4.0525,4.1281,4.2821,4.3671,5.1081,5.2126
2025-01-01 11:49:38,3.9642,4.0376,4.267,4.3432,4.9635,5.0699
2025-01-01 11:49:40,4.0059,4.0881,4.3576,4.4445,5.0898,5.1849
2025-01-01 11:49:42,3.9857,4.0654,4.2743,4.3521,5.043,5.1525
2025-01-01 11:49:44,3.9814,4.069,4.3325,4.4201,5.0733,5.1873
2025-01-01 11:49:46,3.9854,4.0625,4.2616,4.3605,4.9639,5.0571
2025-01-01 11:49:48,3.8801,3.9668,4.2408,4.3371,4.9684,5.0716
2025-01-01 11:49:50,4.0069,4.0957,4.2177,4.2995,5.1093,5.2182
2025-01-01 11:49:52,3.9138,3.9801,4.2564,4.3325,4.9778,5.0726
2025-01-01 11:49:54,3.912,3.9833,4.2256,4.3194,4.9165,5.018
2025-01-01 11:49:56,3.9537,4.04,4.3316,4.4123,5.0311,5.1379
2025-01-01 11:49:58,4.0636,4.1486,4.2689,4.3608,5.1118,5.2199
2025-01-01 11:50:00,4.0078,4.0857,4.2993,4.3796,5.0964,5.197
2025-01-01 11:50:02,4.0042,4.0852,4.2734,4.3515,4.985,5.0897
2025-01-01 11:50:04,3.8923,3.9774,4.2526,4.3346,4.9827,5.077
2025-01-01 11:50:06,3.9708,4.0401,4.3175,4.4081,5.0436,5.1369
2025-01-01 11:50:08,3.9383,4.0159,4.2652,4.3494,5.0035,5.1157
2025-01-01 11:50:10,4.0675,4.1533,4.231,4.3103,5.1053,5.2014
2025-01-01 11:50:12,3.8555,3.9291,4.214,4.2935,5.0069,5.1169
2025-01-01 11:50:14,3.873,3.9564,4.2089,4.3019,5.0122,5.1173
2025-01-01 11:50:16,3.9321,4.0132,4.3082,4.3905,4.9886,5.0949
2025-01-01 11:50:18,3.765,3.8474,4.2247,4.3033,5.0493,5.1651
2025-01-01 11:50:20,3.7991,3.8798,4.2186,4.3102,4.961,5.0608
2025-01-01 11:50:22,3.9153,3.9956,4.2661,4.3526,4.9763,5.075
2025-01-01 11:50:24,4.0655,4.1415,4.2953,4.3754,5.1566,5.2607
2025-01-01 11:50:26,3.9337,4.0253,4.2625,4.35,5.0148,5.1189
2025-01-01 11:50:28,3.8972,3.97,4.223,4.3054,4.9953,5.0984
2025-01-01 11:50:30,3.8369,3.9002,4.2414,4.3158,5.0343,5.1373
2025-01-01 11:50:32,4.0262,4.1167,4.3205,4.4045,5.11,5.2157
2025-01-01 11:50:34,3.8962,3.9737,4.2601,4.335,4.9691,5.0636
2025-01-01 11:50:36,3.8743,3.9551,4.2074,4.2928,4.9146,5.0185
2025-01-01 11:50:38,3.8965,3.969,4.2416,4.3284,4.9822,5.1013
2025-01-01 11:50:40,4.0108,4.0754,4.2942,4.3801,5.0478,5.1534
2025-01-01 11:50:42,3.8833,3.961,4.2626,4.3553,4.9708,5.0686
2025-01-01 11:50:44,3.8201,3.9021,4.2431,4.3266,4.9867,5.0785
2025-01-01 11:50:46,3.8931,3.9777,4.2247,4.3112,4.9653,5.0569
2025-01-01 11:50:48,3.8689,3.9572,4.2096,4.2972,4.9342,5.0348
2025-01-01 11:50:50,3.8934,3.9733,4.2254,4.31,4.9282,5.0221
2025-01-01 11:50:52,3.9315,4.0184,4.2578,4.3441,5.0155,5.1165
2025-01-01 11:50:54,3.8786,3.9655,4.2116,4.2951,4.9337,5.0349
2025-01-01 11:50:56,3.9449,4.0228,4.277,4.3619,5.001,5.1006
2025-01-01 11:50:58,3.9422,4.0233,4.2879,4.3793,5.0233,5.1296
2025-01-01 11:51:00,3.9608,4.0461,4.3266,4.4232,5.0336,5.1345
2025-01-01 11:51:02,4.0104,4.0846,4.2894,4.3691,5.0073,5.1111
2025-01-01 11:51:04,4.0696,4.1638,4.3032,4.3797,5.1471,5.2585
2025-01-01 11:51:06,3.9642,4.0395,4.309,4.3909,5.1599,5.2689
2025-01-01 11:51:08,3.8156,3.8996,4.2389,4.3242,5.0307,5.1453
2025-01-01 11:51:10,3.9879,4.0781,4.28,4.372,5.0702,5.1808
2025-01-01 11:51:12,4.0192,4.0998,4.2767,4.3629,4.9527,5.0565
2025-01-01 11:51:14,4.0742,4.1428,4.2862,4.3781,5.1684,5.2557
2025-01-01 11:51:16,4.0105,4.0778,4.2866,4.3651,5.0011,5.102
2025-01-01 11:51:18,4.0084,4.0703,4.2581,4.3376,4.9817,5.087
2025-01-01 11:51:20,3.9521,4.0265,4.2749,4.3582,4.9756,5.0829
2025-01-01 11:51:22,3.8562,3.9231,4.2458,4.3358,4.9434,5.0427
2025-01-01 11:51:24,3.9614,4.0518,4.3256,4.407,5.0589,5.1639
2025-01-01 11:51:26,3.8858,3.9579,4.2078,4.3093,4.9526,5.0553
2025-01-01 11:51:28,4.0692,4.1399,4.225,4.3149,5.0846,5.1953
2025-01-01 11:51:30,3.8831,3.9633,4.2493,4.3301,5.0754,5.1938
2025-01-01 11:51:32,3.8312,3.9162,4.2443,4.3267,5.0427,5.1489
2025-01-01 11:51:34,3.8275,3.9092,4.2454,4.3456,5.0612,5.1621
2025-01-01 11:51:36,3.8817,3.957,4.2179,4.3094,4.9239,5.0312
2025-01-01 11:51:38,3.925,4.0081,4.2151,4.3038,4.928,5.0275
2025-01-01 11:51:40,4.0592,4.1471,4.3014,4.3775,5.1641,5.2718
2025-01-01 11:51:42,3.935,4.0125,4.2761,4.369,4.9988,5.0875
2025-01-01 11:51:44,3.922,4.0027,4.2394,4.3244,5.0342,5.1457
2025-01-01 11:51:46,3.8181,3.8965,4.2319,4.3189,5.0208,5.1336
2025-01-01 11:51:48,3.9958,4.0744,4.2225,4.309,5.0889,5.1929
2025-01-01 11:51:50,3.8815,3.9677,4.2336,4.316,4.9487,5.054
2025-01-01 11:51:52,3.9946,4.0663,4.2885,4.3728,5.0751,5.1727
2025-01-01 11:51:54,3.96,4.0387,4.2825,4.373,5.0686,5.1782
2025-01-01 11:51:56,3.7845,3.8601,4.224,4.3192,5.075,5.1626
2025-01-01 11:51:58,3.912,3.9898,4.2871,4.3717,4.9908,5.1015
2025-01-01 11:52:00,3.8881,3.9656,4.2206,4.3101,4.9589,5.0621
2025-01-01 11:52:02,3.8285,3.9042,4.2353,4.3259,5.0386,5.1309
2025-01-01 11:52:04,4.0254,4.1075,4.3201,4.3998,5.1031,5.2126
2025-01-01 11:52:06,3.9665,4.0444,4.3226,4.4034,5.0308,5.1368
2025-01-01 11:52:08,3.9235,3.9991,4.2953,4.379,5.0014,5.1072
2025-01-01 11:52:10,3.9928,4.0775,4.2316,4.3122,5.0891,5.2027
2025-01-01 11:52:12,4.0548,4.1397,4.2823,4.3787,5.1211,5.2279
2025-01-01 11:52:14,3.9338,4.0094,4.2822,4.3784,4.9942,5.0892
2025-01-01 11:52:16,3.8794,3.9597,4.2594,4.3332,5.0724,5.1855
2025-01-01 11:52:18,4.0063,4.0835,4.2809,4.3761,4.9797,5.0821
2025-01-01 11:52:20,4.0245,4.1138,4.32,4.4132,5.0982,5.2001
2025-01-01 11:52:22,3.9998,4.0866,4.3466,4.4342,5.0776,5.1748
2025-01-01 11:52:24,3.9545,4.0296,4.2783,4.3632,4.9891,5.0878
2025-01-01 11:52:26,3.9785,4.0584,4.28,4.3629,5.0446,5.1583
2025-01-01 11:52:28,3.8849,3.9624,4.2219,4.2965,4.9851,5.0807
2025-01-01 11:52:30,4.058,4.1523,4.3327,4.4233,5.1459,5.2456
2025-01-01 11:52:32,3.9557,4.049,4.2484,4.3392,5.0176,5.1215
2025-01-01 11:52:34,4.0579,4.1436,4.2805,4.3675,5.1406,5.2356
2025-01-01 11:52:36,3.7848,3.8641,4.2286,4.3265,5.0702,5.1825
2025-01-01 11:52:38,3.9901,4.0534,4.2827,4.3643,5.0164,5.1071
2025-01-01 11:52:40,3.9549,4.0384,4.2785,4.3624,5.1244,5.2324
2025-01-01 11:52:42,3.906,3.9857,4.2456,4.3282,4.9838,5.0767
2025-01-01 11:52:44,3.9714,4.0512,4.2717,4.3592,5.0097,5.1068
2025-01-01 11:52:46,3.912,3.9854,4.243,4.3252,4.9499,5.0541
2025-01-01 11:52:48,3.8994,3.9844,4.2458,4.3348,4.9386,5.0531
2025-01-01 11:52:50,3.985,4.0639,4.2148,4.2954,5.0945,5.201
2025-01-01 11:52:52,4.0632,4.1345,4.2859,4.3697,5.1522,5.2505
2025-01-01 11:52:54,3.829,3.9085,4.2626,4.3434,5.057,5.1584
2025-01-01 11:52:56,3.9282,4.0057,4.252,4.331,5.0382,5.14
2025-01-01 11:52:58,3.9919,4.0707,4.219,4.3083,5.0874,5.2046
2025-01-01 11:53:00,3.9079,3.9799,4.2343,4.3126,4.9229,5.0121
2025-01-01 11:53:02,3.7925,3.8761,4.2356,4.3253,5.0224,5.1241
2025-01-01 11:53:04,3.7885,3.8803,4.2376,4.3205,5.0446,5.1416
2025-01-01 11:53:06,4.0751,4.1572,4.2834,4.3634,5.1236,5.2191
2025-01-01 11:53:08,3.9288,4.0161,4.2538,4.3312,4.9373,5.0384
2025-01-01 11:53:10,3.9578,4.0474,4.2622,4.3505,4.9453,5.0482
2025-01-01 11:53:12,4.0634,4.1348,4.2316,4.3175,5.1014,5.2049
2025-01-01 11:53:14,3.9293,4.0156,4.3164,4.4144,5.0204,5.12
2025-01-01 11:53:16,3.8888,3.9676,4.2326,4.3284,5.0412,5.1255
2025-01-01 11:53:18,3.8957,3.9765,4.2879,4.361,5.0824,5.1969
2025-01-01 11:53:20,3.9878,4.0651,4.2,4.2977,5.0943,5.1899
2025-01-01 11:53:22,4.0287,4.1091,4.2199,4.2986,5.0937,5.1939
2025-01-01 11:53:24,3.9015,3.9797,4.2197,4.3066,4.9704,5.063
2025-01-01 11:53:26,4.0089,4.087,4.2893,4.3707,5.0034,5.1165
2025-01-01 11:53:28,4.0693,4.1476,4.2798,4.3544,5.1046,5.2138
2025-01-01 11:53:30,3.9491,4.0265,4.2546,4.3509,4.9854,5.0823
2025-01-01 11:53:32,3.8846,3.9618,4.2188,4.3112,4.9592,5.0649
2025-01-01 11:53:34,4.1263,4.2115,4.2918,4.3843,5.1756,5.2674
2025-01-01 11:53:36,4.008,4.0898,4.352,4.4482,5.0892,5.1883
2025-01-01 11:53:38,3.889,3.9643,4.2386,4.331,5.0489,5.1352
2025-01-01 11:53:40,3.9507,4.0214,4.2387,4.3334,4.9366,5.0335
2025-01-01 11:53:42,4.0677,4.16,4.3016,4.3826,5.147,5.2582
2025-01-01 11:53:44,3.8164,3.8841,4.2346,4.3211,5.0171,5.1202
2025-01-01 11:53:46,3.9921,4.0689,4.2841,4.3752,5.0782,5.1706
2025-01-01 11:53:48,3.9928,4.0759,4.255,4.3409,4.9896,5.088
2025-01-01 11:53:50,3.989,4.0698,4.2766,4.3617,5.0119,5.0985
2025-01-01 11:53:52,3.8906,3.9581,4.2528,4.3363,5.0714,5.1829
2025-01-01 11:53:54,3.8842,3.9609,4.2065,4.3036,4.9595,5.0523
2025-01-01 11:53:56,4.0212,4.0906,4.3674,4.4451,5.0882,5.1855
2025-01-01 11:53:58,3.8307,3.922,4.2265,4.3099,4.9579,5.0563
2025-01-01 11:54:00,3.9258,4.0187,4.3108,4.4001,4.9713,5.077
2025-01-01 11:54:02,3.9041,4.0026,4.2523,4.334,5.0583,5.1648
2025-01-01 11:54:04,4.0462,4.1343,4.2153,4.299,5.0904,5.1921
2025-01-01 11:54:06,3.8894,3.9678,4.2227,4.3096,4.9143,5.0227
2025-01-01 11:54:08,4.0255,4.1091,4.3136,4.4165,5.1147,5.212
2025-01-01 11:54:10,3.82,3.9019,4.2363,4.3282,5.0342,5.1384
2025-01-01 11:54:12,3.9343,4.0133,4.2441,4.3332,4.9426,5.0358
2025-01-01 11:54:14,3.8899,3.9595,4.2563,4.3338,5.0029,5.1041
2025-01-01 11:54:16,3.88,3.9679,4.2188,4.2942,4.9605,5.0656
2025-01-01 11:54:18,4.0152,4.0967,4.2803,4.3695,5.068,5.1769
2025-01-01 11:54:20,3.9031,3.9723,4.2221,4.3045,4.9919,5.0916
2025-01-01 11:54:22,4.0082,4.0972,4.2218,4.305,5.1036,5.2036
2025-01-01 11:54:24,3.8987,3.9775,4.2258,4.3305,4.9851,5.074
2025-01-01 11:54:26,3.8916,3.9822,4.2267,4.3149,4.9708,5.0576
2025-01-01 11:54:28,3.9693,4.0461,4.2963,4.3868,5.1158,5.2036
2025-01-01 11:54:30,4.0213,4.1005,4.3117,4.4007,5.1804,5.2701
2025-01-01 11:54:32,3.9336,4.0129,4.2471,4.3338,4.9389,5.0329
2025-01-01 11:54:34,3.8883,3.9711,4.2335,4.3144,4.9332,5.0259
2025-01-01 11:54:36,3.9491,4.0204,4.3081,4.39,5.123,5.2225
2025-01-01 11:54:38,3.905,3.9797,4.23,4.305,4.9219,5.0263
2025-01-01 11:54:40,3.9453,4.0225,4.2732,4.3602,4.9926,5.1033
2025-01-01 11:54:42,4.0373,4.1325,4.2176,4.2991,5.091,5.2034
2025-01-01 11:54:44,3.7992,3.8799,4.2334,4.3109,5.0671,5.1703
2025-01-01 11:54:46,3.898,3.9646,4.2185,4.3065,4.967,5.0594
2025-01-01 11:54:48,3.8529,3.9251,4.2447,4.3255,5.0188,5.1196
2025-01-01 11:54:50,4.0015,4.0865,4.2987,4.3641,4.9797,5.0861
2025-01-01 11:54:52,4.038,4.1025,4.2495,4.3345,5.1115,5.2199
2025-01-01 11:54:54,4.0015,4.0686,4.2951,4.3854,5.0182,5.1251
2025-01-01 11:54:56,3.9412,4.0167,4.2478,4.339,4.936,5.0301
2025-01-01 11:54:58,4.0246,4.0998,4.2247,4.3086,5.1313,5.2429
2025-01-01 11:55:00,3.9118,3.9853,4.2405,4.3395,5.0586,5.1441
2025-01-01 11:55:02,3.9076,3.9946,4.2385,4.3298,5.057,5.1504
2025-01-01 11:55:04,3.8268,3.9134,4.2515,4.3323,5.1076,5.2107
2025-01-01 11:55:06,3.8729,3.9488,4.2007,4.2953,4.9271,5.0183
2025-01-01 11:55:08,4.0896,4.1704,4.3076,4.3923,5.163,5.2661
2025-01-01 11:55:10,3.7847,3.8658,4.2283,4.3037,5.0719,5.167
2025-01-01 11:55:12,3.9913,4.0708,4.2935,4.3731,5.0704,5.1877
2025-01-01 11:55:14,3.9302,4.0034,4.3044,4.3902,5.003,5.0994
2025-01-01 11:55:16,3.9914,4.0697,4.2651,4.3475,4.9614,5.0597
2025-01-01 11:55:18,3.9313,3.9967,4.2415,4.3271,5.0065,5.1126
2025-01-01 11:55:20,3.8882,3.9778,4.2762,4.3552,5.0977,5.2088
2025-01-01 11:55:22,3.927,4.0053,4.3013,4.3749,4.9952,5.1017
2025-01-01 11:55:24,3.9522,4.0277,4.3365,4.4173,5.0263,5.134
2025-01-01 11:55:26,4.0299,4.1078,4.2133,4.3017,5.0879,5.2008
2025-01-01 11:55:28,3.9721,4.0505,4.3051,4.396,5.034,5.1499
2025-01-01 11:55:30,4.0202,4.107,4.2232,4.2958,5.0959,5.1944
2025-01-01 11:55:32,4.0023,4.0857,4.2784,4.3579,5.0566,5.1551
2025-01-01 11:55:34,4.058,4.1427,4.3033,4.3882,5.1917,5.2986
